date,year,month,month_name,day,weekday,weekday_name,is_weekday,total_traffic_volume,avg_traffic_volume,min_traffic_volume,max_traffic_volume,record_count
2018-03-15,2018,3,Mar,15,3,Thursday,1,89028,3870.78,259,6586,23
2018-03-16,2018,3,Mar,16,4,Friday,1,91759,3989.52,287,6607,23
2018-03-17,2018,3,Mar,17,5,Saturday,0,77456,3227.33,386,5798,24
2018-03-18,2018,3,Mar,18,6,Sunday,0,61415,2558.96,321,4797,24
2018-03-19,2018,3,Mar,19,0,Monday,1,86417,3600.71,254,6710,24
2018-03-20,2018,3,Mar,20,1,Tuesday,1,177895,3953.22,247,6609,45
2018-03-21,2018,3,Mar,21,2,Wednesday,1,100686,3872.54,261,6840,26
2018-03-22,2018,3,Mar,22,3,Thursday,1,92045,3835.21,228,6918,24
2018-03-23,2018,3,Mar,23,4,Friday,1,94585,3941.04,285,6712,24
2018-03-24,2018,3,Mar,24,5,Saturday,0,72586,4032.56,950,6470,18
2018-03-25,2018,3,Mar,25,6,Sunday,0,61281,2553.38,274,4628,24
2018-03-26,2018,3,Mar,26,0,Monday,1,141169,3283.0,248,6402,43
2018-03-27,2018,3,Mar,27,1,Tuesday,1,107993,3272.52,249,6868,33
2018-03-28,2018,3,Mar,28,2,Wednesday,1,99287,3818.73,263,6988,26
2018-03-29,2018,3,Mar,29,3,Thursday,1,93059,4046.04,353,6573,23
2018-03-30,2018,3,Mar,30,4,Friday,1,94239,3769.56,329,6137,25
2018-03-31,2018,3,Mar,31,5,Saturday,0,74337,2009.11,352,4548,37
2018-04-01,2018,4,Apr,1,6,Sunday,0,58294,2428.92,249,4679,24
2018-04-02,2018,4,Apr,2,0,Monday,1,113962,3561.31,246,6148,32
2018-04-03,2018,4,Apr,3,1,Tuesday,1,157923,2979.68,277,4930,53
2018-04-04,2018,4,Apr,4,2,Wednesday,1,83742,3101.56,259,6500,27
2018-04-05,2018,4,Apr,5,3,Thursday,1,98331,3933.24,280,6642,25
2018-04-06,2018,4,Apr,6,4,Friday,1,101819,3916.12,312,6525,26
2018-04-07,2018,4,Apr,7,5,Saturday,0,76916,3204.83,342,5441,24
2018-04-08,2018,4,Apr,8,6,Sunday,0,81721,2403.56,295,4483,34
2018-04-09,2018,4,Apr,9,0,Monday,1,110803,3357.67,251,6719,33
2018-04-10,2018,4,Apr,10,1,Tuesday,1,88410,3683.75,235,7013,24
2018-04-11,2018,4,Apr,11,2,Wednesday,1,100889,3478.93,259,6988,29
2018-04-12,2018,4,Apr,12,3,Thursday,1,93676,3747.04,291,7213,25
2018-04-13,2018,4,Apr,13,4,Friday,1,169506,3531.38,306,6686,48
2018-04-14,2018,4,Apr,14,5,Saturday,0,82048,1206.59,300,2153,68
2018-04-15,2018,4,Apr,15,6,Sunday,0,68343,1139.05,151,2809,60
2018-04-16,2018,4,Apr,16,0,Monday,1,78004,2889.04,247,5788,27
2018-04-17,2018,4,Apr,17,1,Tuesday,1,90755,3781.46,271,6657,24
2018-04-18,2018,4,Apr,18,2,Wednesday,1,108298,4011.04,431,7022,27
2018-04-19,2018,4,Apr,19,3,Thursday,1,93308,3887.83,275,6851,24
2018-04-20,2018,4,Apr,20,4,Friday,1,95736,3989.0,322,6900,24
2018-04-21,2018,4,Apr,21,5,Saturday,0,77498,3229.08,369,5340,24
2018-04-22,2018,4,Apr,22,6,Sunday,0,64705,2696.04,368,4866,24
2018-04-23,2018,4,Apr,23,0,Monday,1,87174,3632.25,259,6883,24
2018-04-24,2018,4,Apr,24,1,Tuesday,1,89266,3719.42,248,7149,24
2018-04-25,2018,4,Apr,25,2,Wednesday,1,89395,3724.79,237,6816,24
2018-04-26,2018,4,Apr,26,3,Thursday,1,93331,3888.79,255,7139,24
2018-04-27,2018,4,Apr,27,4,Friday,1,96921,4038.38,328,6712,24
2018-04-28,2018,4,Apr,28,5,Saturday,0,77380,3224.17,365,5529,24
2018-04-29,2018,4,Apr,29,6,Sunday,0,63544,2647.67,280,4886,24
2018-04-30,2018,4,Apr,30,0,Monday,1,100286,3581.64,275,6901,28
2018-05-01,2018,5,May,1,1,Tuesday,1,88857,3554.28,275,6900,25
2018-05-02,2018,5,May,2,2,Wednesday,1,94198,2854.48,253,6935,33
2018-05-03,2018,5,May,3,3,Thursday,1,93975,3759.0,259,6977,25
2018-05-04,2018,5,May,4,4,Friday,1,95393,3974.71,338,6662,24
2018-05-05,2018,5,May,5,5,Saturday,0,81836,3030.96,345,4775,27
2018-05-06,2018,5,May,6,6,Sunday,0,59656,2386.24,269,4332,25
2018-05-07,2018,5,May,7,0,Monday,1,85860,3577.5,244,6663,24
2018-05-08,2018,5,May,8,1,Tuesday,1,114509,3578.41,264,6651,32
2018-05-09,2018,5,May,9,2,Wednesday,1,130327,3833.15,261,6844,34
2018-05-10,2018,5,May,10,3,Thursday,1,93174,3882.25,270,7074,24
2018-05-11,2018,5,May,11,4,Friday,1,111709,3989.61,302,6858,28
2018-05-12,2018,5,May,12,5,Saturday,0,75514,2904.38,427,5167,26
2018-05-13,2018,5,May,13,6,Sunday,0,58399,2433.29,342,4184,24
2018-05-14,2018,5,May,14,0,Monday,1,117665,3460.74,243,6559,34
2018-05-15,2018,5,May,15,1,Tuesday,1,99846,3025.64,248,6888,33
2018-05-16,2018,5,May,16,2,Wednesday,1,91859,3827.46,352,6775,24
2018-05-17,2018,5,May,17,3,Thursday,1,92573,3857.21,294,6594,24
2018-05-18,2018,5,May,18,4,Friday,1,96383,3855.32,351,6583,25
2018-05-19,2018,5,May,19,5,Saturday,0,73947,2844.12,477,4802,26
2018-05-20,2018,5,May,20,6,Sunday,0,55976,2332.33,273,4661,24
2018-05-21,2018,5,May,21,0,Monday,1,95307,3665.65,321,6968,26
2018-05-22,2018,5,May,22,1,Tuesday,1,97202,3738.54,249,6907,26
2018-05-23,2018,5,May,23,2,Wednesday,1,96333,3853.32,303,6897,25
2018-05-24,2018,5,May,24,3,Thursday,1,103472,3449.07,261,6298,30
2018-05-25,2018,5,May,25,4,Friday,1,106077,3214.45,300,6083,33
2018-05-26,2018,5,May,26,5,Saturday,0,61617,2567.38,363,4176,24
2018-05-27,2018,5,May,27,6,Sunday,0,57775,2407.29,401,4190,24
2018-05-28,2018,5,May,28,0,Monday,1,63097,2253.46,314,4032,28
2018-05-29,2018,5,May,29,1,Tuesday,1,122502,3310.86,239,6820,37
2018-05-30,2018,5,May,30,2,Wednesday,1,129985,3610.69,306,7042,36
2018-05-31,2018,5,May,31,3,Thursday,1,144306,3519.66,307,6860,41
2018-06-01,2018,6,Jun,1,4,Friday,1,94900,3954.17,346,6860,24
2018-06-02,2018,6,Jun,2,5,Saturday,0,124804,3466.78,424,4896,36
2018-06-03,2018,6,Jun,3,6,Sunday,0,64723,2696.79,419,4858,24
2018-06-04,2018,6,Jun,4,0,Monday,1,87171,3632.12,285,7024,24
2018-06-05,2018,6,Jun,5,1,Tuesday,1,90467,3769.46,297,7037,24
2018-06-06,2018,6,Jun,6,2,Wednesday,1,112832,4029.71,318,6925,28
2018-06-07,2018,6,Jun,7,3,Thursday,1,96912,3876.48,328,6858,25
2018-06-08,2018,6,Jun,8,4,Friday,1,121035,3904.35,354,6727,31
2018-06-09,2018,6,Jun,9,5,Saturday,0,139720,3249.3,517,4257,43
2018-06-10,2018,6,Jun,10,6,Sunday,0,54535,2272.29,293,4125,24
2018-06-11,2018,6,Jun,11,0,Monday,1,101029,3608.18,291,6556,28
2018-06-12,2018,6,Jun,12,1,Tuesday,1,89468,3578.72,314,6777,25
2018-06-13,2018,6,Jun,13,2,Wednesday,1,89348,3722.83,328,6781,24
2018-06-14,2018,6,Jun,14,3,Thursday,1,91149,3797.88,308,6890,24
2018-06-15,2018,6,Jun,15,4,Friday,1,101480,3903.08,358,6361,26
2018-06-16,2018,6,Jun,16,5,Saturday,0,106207,2950.19,391,4900,36
2018-06-17,2018,6,Jun,17,6,Sunday,0,82900,2438.24,393,4404,34
2018-06-18,2018,6,Jun,18,0,Monday,1,139645,3247.56,272,6757,43
2018-06-19,2018,6,Jun,19,1,Tuesday,1,215746,3922.65,269,6821,55
2018-06-20,2018,6,Jun,20,2,Wednesday,1,95265,3664.04,301,6811,26
2018-06-21,2018,6,Jun,21,3,Thursday,1,98012,3920.48,348,6557,25
2018-06-22,2018,6,Jun,22,4,Friday,1,93684,3903.5,364,6222,24
2018-06-23,2018,6,Jun,23,5,Saturday,0,80673,2781.83,407,5018,29
2018-06-24,2018,6,Jun,24,6,Sunday,0,74946,2676.64,373,4317,28
2018-06-25,2018,6,Jun,25,0,Monday,1,95373,3532.33,331,6232,27
2018-06-26,2018,6,Jun,26,1,Tuesday,1,120558,3172.58,297,6765,38
2018-06-27,2018,6,Jun,27,2,Wednesday,1,90191,3757.96,313,6666,24
2018-06-28,2018,6,Jun,28,3,Thursday,1,98953,3805.88,309,6568,26
2018-06-29,2018,6,Jun,29,4,Friday,1,90578,3774.08,385,6051,24
2018-06-30,2018,6,Jun,30,5,Saturday,0,68313,2732.52,429,4776,25
2018-07-01,2018,7,Jul,1,6,Sunday,0,89575,2420.95,372,4380,37
2018-07-02,2018,7,Jul,2,0,Monday,1,81708,3404.5,398,5936,24
2018-07-03,2018,7,Jul,3,1,Tuesday,1,105211,3627.97,340,6135,29
2018-07-04,2018,7,Jul,4,2,Wednesday,1,61798,2059.93,353,3318,30
2018-07-05,2018,7,Jul,5,3,Thursday,1,78366,3134.64,317,5908,25
2018-07-06,2018,7,Jul,6,4,Friday,1,79773,3323.88,343,5353,24
2018-07-07,2018,7,Jul,7,5,Saturday,0,64126,2671.92,382,4289,24
2018-07-08,2018,7,Jul,8,6,Sunday,0,61382,2557.58,327,4514,24
2018-07-09,2018,7,Jul,9,0,Monday,1,87760,3375.38,320,6311,26
2018-07-10,2018,7,Jul,10,1,Tuesday,1,91841,3673.64,295,6566,25
2018-07-11,2018,7,Jul,11,2,Wednesday,1,88173,3673.88,321,6522,24
2018-07-12,2018,7,Jul,12,3,Thursday,1,118448,3483.76,296,6612,34
2018-07-13,2018,7,Jul,13,4,Friday,1,154146,3503.32,350,6153,44
2018-07-14,2018,7,Jul,14,5,Saturday,0,80547,2369.03,437,4524,34
2018-07-15,2018,7,Jul,15,6,Sunday,0,61182,2353.15,366,4438,26
2018-07-16,2018,7,Jul,16,0,Monday,1,83653,3485.54,297,6269,24
2018-07-17,2018,7,Jul,17,1,Tuesday,1,86574,3607.25,274,6417,24
2018-07-18,2018,7,Jul,18,2,Wednesday,1,89080,3711.67,313,6606,24
2018-07-19,2018,7,Jul,19,3,Thursday,1,138944,3859.56,303,6459,36
2018-07-20,2018,7,Jul,20,4,Friday,1,156288,3473.07,360,6086,45
2018-07-21,2018,7,Jul,21,5,Saturday,0,71905,2996.04,418,4796,24
2018-07-22,2018,7,Jul,22,6,Sunday,0,63928,2663.67,344,4875,24
2018-07-23,2018,7,Jul,23,0,Monday,1,100277,3342.57,354,6317,30
2018-07-24,2018,7,Jul,24,1,Tuesday,1,87191,3632.96,297,6558,24
2018-07-25,2018,7,Jul,25,2,Wednesday,1,107522,3982.3,290,6668,27
2018-07-26,2018,7,Jul,26,3,Thursday,1,100724,3874.0,306,6566,26
2018-07-27,2018,7,Jul,27,4,Friday,1,88640,3693.33,344,6254,24
2018-07-28,2018,7,Jul,28,5,Saturday,0,66979,2679.16,384,4229,25
2018-07-29,2018,7,Jul,29,6,Sunday,0,83062,2768.73,378,4489,30
2018-07-30,2018,7,Jul,30,0,Monday,1,88953,3558.12,317,6313,25
2018-07-31,2018,7,Jul,31,1,Tuesday,1,85180,3549.17,299,6357,24
2018-08-01,2018,8,Aug,1,2,Wednesday,1,112784,3889.1,352,6455,29
2018-08-02,2018,8,Aug,2,3,Thursday,1,88355,3681.46,324,6435,24
2018-08-03,2018,8,Aug,3,4,Friday,1,113391,3543.47,371,5888,32
2018-08-04,2018,8,Aug,4,5,Saturday,0,93493,2833.12,362,4602,33
2018-08-05,2018,8,Aug,5,6,Sunday,0,65325,2512.5,356,4875,26
2018-08-06,2018,8,Aug,6,0,Monday,1,110479,3563.84,327,6651,31
2018-08-07,2018,8,Aug,7,1,Tuesday,1,103898,3710.64,288,6471,28
2018-08-08,2018,8,Aug,8,2,Wednesday,1,91730,3528.08,295,6652,26
2018-08-09,2018,8,Aug,9,3,Thursday,1,111274,3589.48,336,6532,31
2018-08-10,2018,8,Aug,10,4,Friday,1,91443,3657.72,374,5950,25
2018-08-11,2018,8,Aug,11,5,Saturday,0,74793,2579.07,423,4310,29
2018-08-12,2018,8,Aug,12,6,Sunday,0,69637,2246.35,365,4522,31
2018-08-13,2018,8,Aug,13,0,Monday,1,83381,3474.21,348,6383,24
2018-08-14,2018,8,Aug,14,1,Tuesday,1,89523,3730.12,284,6573,24
2018-08-15,2018,8,Aug,15,2,Wednesday,1,86929,3622.04,335,6561,24
2018-08-16,2018,8,Aug,16,3,Thursday,1,94864,3794.56,300,6494,25
2018-08-17,2018,8,Aug,17,4,Friday,1,94498,3634.54,363,5994,26
2018-08-18,2018,8,Aug,18,5,Saturday,0,92156,2792.61,448,5146,33
2018-08-19,2018,8,Aug,19,6,Sunday,0,66598,2774.92,386,4989,24
2018-08-20,2018,8,Aug,20,0,Monday,1,153150,3828.75,346,6423,40
2018-08-21,2018,8,Aug,21,1,Tuesday,1,87295,3637.29,316,6837,24
2018-08-22,2018,8,Aug,22,2,Wednesday,1,88694,3695.58,279,6589,24
2018-08-23,2018,8,Aug,23,3,Thursday,1,91496,3978.09,381,6815,23
2018-08-24,2018,8,Aug,24,4,Friday,1,257191,4216.25,387,6243,61
2018-08-25,2018,8,Aug,25,5,Saturday,0,120975,2688.33,366,5015,45
2018-08-26,2018,8,Aug,26,6,Sunday,0,101732,2312.09,325,4638,44
2018-08-27,2018,8,Aug,27,0,Monday,1,95313,3286.66,292,6535,29
2018-08-28,2018,8,Aug,28,1,Tuesday,1,160934,3742.65,234,6657,43
2018-08-29,2018,8,Aug,29,2,Wednesday,1,110186,3935.21,299,6775,28
2018-08-30,2018,8,Aug,30,3,Thursday,1,100680,3728.89,326,6466,27
2018-08-31,2018,8,Aug,31,4,Friday,1,113142,3428.55,358,6270,33
2018-09-01,2018,9,Sep,1,5,Saturday,0,90462,3119.38,419,5056,29
2018-09-02,2018,9,Sep,2,6,Sunday,0,74807,2337.72,316,4549,32
2018-09-03,2018,9,Sep,3,0,Monday,1,87250,2029.07,310,4446,43
2018-09-04,2018,9,Sep,4,1,Tuesday,1,221060,3623.93,254,6379,61
2018-09-05,2018,9,Sep,5,2,Wednesday,1,110251,3445.34,254,6668,32
2018-09-06,2018,9,Sep,6,3,Thursday,1,100305,3235.65,281,6526,31
2018-09-07,2018,9,Sep,7,4,Friday,1,88762,3698.42,307,6675,24
2018-09-08,2018,9,Sep,8,5,Saturday,0,67655,2818.96,393,4848,24
2018-09-09,2018,9,Sep,9,6,Sunday,0,59336,2472.33,345,4322,24
2018-09-10,2018,9,Sep,10,0,Monday,1,84265,3511.04,286,6561,24
2018-09-11,2018,9,Sep,11,1,Tuesday,1,89320,3721.67,265,6601,24
2018-09-12,2018,9,Sep,12,2,Wednesday,1,100965,3883.27,314,6677,26
2018-09-13,2018,9,Sep,13,3,Thursday,1,88342,3680.92,332,6514,24
2018-09-14,2018,9,Sep,14,4,Friday,1,90624,3776.0,333,6728,24
2018-09-15,2018,9,Sep,15,5,Saturday,0,71793,2871.72,428,4990,25
2018-09-16,2018,9,Sep,16,6,Sunday,0,59003,2458.46,313,4539,24
2018-09-17,2018,9,Sep,17,0,Monday,1,136064,3887.54,260,6533,35
2018-09-18,2018,9,Sep,18,1,Tuesday,1,156361,3399.15,227,6623,46
2018-09-19,2018,9,Sep,19,2,Wednesday,1,210923,3766.48,282,6510,56
2018-09-20,2018,9,Sep,20,3,Thursday,1,231772,3621.44,265,6331,64
2018-09-21,2018,9,Sep,21,4,Friday,1,118621,3706.91,304,6539,32
2018-09-22,2018,9,Sep,22,5,Saturday,0,74398,3099.92,611,4847,24
2018-09-23,2018,9,Sep,23,6,Sunday,0,60741,2530.88,319,4594,24
2018-09-24,2018,9,Sep,24,0,Monday,1,87044,3108.71,219,6591,28
2018-09-25,2018,9,Sep,25,1,Tuesday,1,106840,3446.45,234,6597,31
2018-09-26,2018,9,Sep,26,2,Wednesday,1,88627,3692.79,227,6334,24
2018-09-27,2018,9,Sep,27,3,Thursday,1,94434,3777.36,312,6589,25
2018-09-28,2018,9,Sep,28,4,Friday,1,92518,3854.92,301,6401,24
2018-09-29,2018,9,Sep,29,5,Saturday,0,72424,3017.67,359,4878,24
2018-09-30,2018,9,Sep,30,6,Sunday,0,68785,2645.58,335,4547,26
